,Tweets
0,RT @MavilaHuertasC: Nuevos retos. Mil ideas. Anotaciones en un papel. El compromiso de que #2019N contribuya a que el Perú sea un país más…
1,"@LuzSalgado_R @EjercitoPeru Sin duda, Congresista. Tenga usted un buen fin de semana."
2,"Mi columna de hoy en Perú21:

https://t.co/2ldVTwJo6v"
3,"Muchas gracias, Congresista. https://t.co/saL8V8itIK"
4,@MiguelA06756026 @EjercitoPeru Mariscal.
5,@PCaterianoB @EjercitoPeru Abrazo estimado Pedro. Y Felices Fiestas también.
6,RT @OttoGuibovich: Felicitaciones por seguir el Curso de Oficiales de Reserva (COR). Ahora que conoce el ethos militar hay q mirar fijament…
7,"Firmes y dignos. Desde hoy Teniente (OR) de Infantería/Fuerzas Especiales de nuestro @EjercitoPeru. 

Nunca más org… https://t.co/CjJnOJ7LmE"
8,@serotoya En marzo.
9,"RT @jo22_9739: Importante lo que señala Yépez sobre la violencia infantil en el Perú:
Un simple ""lapo"" o un golpe en el trasero a los niños…"
10,RT @karitomaricel: El día Martes el doctor @Migperezarroyo nos comentó en @ContactoN_ con @MijaelGLP que en la @pucp hubo lavado de activos…
11,"RT @orosalesk: Como egresado de la PUCP, no puedo ser indiferente a la crisis de la universidad. La renuncia de Marcial Rubio y su equipo e…"
12,"RT @EnsenaPeru: ¡Gracias a ti por compartir con los chicos, @MijaelGLP! ¿A quién te gustaría invitar a vivir el próximo #ProfePorUnDía? htt…"
13,"RT @altavozpe: NO VAN MÁS, POR AHORA

Algunos más de 15 años, hasta más de 20. Aquí una lista de los congresistas con más tiempo en el Pode…"
14,"RT @CNNEE: ÚLTIMA HORA
El doctor peruano Ricardo Pun-Chong es el Héroe de CNN de 2018. Medicina con amor es su filosofía https://t.co/6FsBE…"
15,RT @ContactoN_: Envíanos tus denuncias o reportes en esta jornada electoral y mantente conectado a nuestras redes porque a las 4:00 p.m. te…
16,"Una de ellas es perpetuarse en el poder, señor Morales. https://t.co/Ikm0MNOHfP"
17,No se olviden que a las 4 en punto Federico Salazar y @MavilaHuertasC  tienen para nosotros el #FlashAméricaIpsos c… https://t.co/mjLww1F2eb
18,RT @andoenpando: Et lux in tenebris lucet https://t.co/uHLNfhbhr6
19,Estamos en vivo con la mejor información en @canalN_ y @noticiAmerica. Volvemos a la 1 y los acompañamos hasta las… https://t.co/9G2STZQmIs
20,RT @invisiblesun18: @CarlaTello_R y @MijaelGLP en la conducción de #Voto2018 https://t.co/GkT2H02UJ0
21,RT @poncevivanco: @MijaelGLP Más temprano que tarde. Además se limita derecho constitucional q elegir y ser reelegido por buena gestión par…
22,"RT @OttoGuibovich: BASADRE: ”Si el Perú subsiste, si no se disolvió o parceló, es por el EJERCITO. Su presencia merece gratitud nacional”
C…"
23,@FelipeG86825319 @ricardovlago @ClubALoficial m@grridolecca.com
24,"Antes de arrancar, me detengo por un momento a saludar nuestro glorioso @EjercitoPeru que ub día como hoy libró a A… https://t.co/rj4nK3g2gp"
25,No dejen de acompañarnos con la mejor cobertura de la jornada electoral de hoy con el hashtag #Voto2018Referéndum a… https://t.co/pHj1PEGvrj
26,RT @ppmarino: 8 DE DICIEMBRE 1990: terroristas seguidores del marxismo-leninismo-maoísmo-pensamientogonzalo matan a Julio Bendezú en el dis…
27,Tal cual. https://t.co/PHvgd7g1Hv
28,RT @gomezrpp: Insisto. Parece que todos se van dando cuenta que la no reelección es una pésima idea... es populismo. Y no barato porque est…
29,"RT @ContactoN_: Envíanos tus vídeos, fotos y comentarios con el HT #Voto2018Referéndum y reporta cualquier inconveniente que surja en tu ce…"
30,RT @Leaobutron: Abrazo hasta el cielo para todos los que partieron hace 31 años!  #SiempreEnNuestrosCorazones #ArribaAlianza #31Años https:…
31,"Con dolor, sí. Pero habrá que cambiarlo. https://t.co/KI3VxFPucg"
32,"RT @deliamunozym: Pienso como tú !!
Marcial no puede sentarse en las normas
Que pida perdón, que devuelva y se vaya con algo de dignidad ht…"
33,RT @ricardovlago: Lo recuerdo perfectamente. Fue mi segundo viaje a Peru como negociador del Banco Mundial. Estaba desayunando en el Cesar…
